"","s001","s002","s003","s004","s005","s006","s007","s008","s009","s010","s011","s012","s013","s014","s015","s016","s017","s018","s019","s020","s021","s022","s023","s024","s025","s026","s027","s028","s029","s030","s031","s032","s033","s034","s035","s036","s037","s038","s039","s040","s041","s042","s043","s044","s045","s046","s047","s048","s049","s050","s051","s052","s053","s054","s055","s056","s057","s058","s059","s060","s061","s062","s063","s064","s065","s066","s067","s068","s069","s070","s071","s072","s073","s074","s075","s076","s077","s078","s079","s080","s081","s082","s083","s084","s085","s086","s087","s088","s089","s090","s091","s092","s093","s094","s095","s096","s097","s098","s099","s100","s101","s102","s103","s104","s105","s106","s107","s108","s109","s110","s111","s112","s113","s114","s115","s116","s117","s118","s119","s120","s121","s122","s123","s124","s125","s126","s127","s128","s129","s130","s131","s132","s133","s134","s135","s136","s137","s138","s139","s140","s141","s142","s143","s144","s145","s146","s147","s148","s149","s150","s151","s152","s153","s154","s155","s156","s157","s158","s159","s160"
"s001",0,0.101760320640117,0.139262327431879,0.344764067490825,NA,0.246507855089366,0.422724663164571,0.278372136890637,NA,0.818556180472918,0.0588126300337865,0.263600423953008,0.355830134173773,NA,0.366532157567037,1.82235967106,NA,0.167987257839342,0.25731125994444,2.05182675569795,2.05182675569795,NA,NA,NA,NA,NA,0.0981116987951005,0.304700612124713,1.01990273570238,NA,NA,0.24573127048949,0.335502252340422,1.08813720390958,0.901295104588077,0.274929484941974,0.0463110485516846,0.227823484067739,0.361015554992553,NA,1.14589676397597,0.0400695548223837,0.187259714993651,0.632396860207234,NA,2.66675816376214,0.0655378729731107,NA,0.110105945725057,0.219987804175516,1.08997089278377,0.0103879075356455,0.201908324493342,0.870791378283863,NA,0.219987804175516,NA,0.366028953725844,0.0535447608302324,0.143816286242747,0.452983911892295,1.14589676397597,NA,0.853890154448813,0.390899328128409,0.143816286242747,NA,0.827527933875459,0.263600423953008,0.715316299529451,0.219820974316057,0.920853571654915,0.237965609059486,0.253149200520872,1.45088787486249,0.319409469997233,1.49011611938477e-08,0.24573127048949,0.0978114825828101,0.181367319302378,0.226938793667374,0.0406919486929571,1.09733873598606,0.172370500569456,0.143816286242747,0.28830164093213,0.110105945725057,0.402023607519777,0.292008199074432,0.219703537481356,0.201908324493342,NA,0.547162505420614,NA,0.38686515765958,NA,0.426269398117035,NA,1.12824500618716,NA,1.07292675092201,NA,NA,NA,0.999889330678469,0.209916092874559,NA,0.227865152982478,NA,2.68344884738981,NA,0.0463110485516846,0.558168735162415,0.227823484067739,0.294479915902141,0.179389067679794,0.0327619535677607,1.09733873598606,NA,NA,0.0588126300337865,0.136422373793709,0.914347664744605,NA,0.175536225896036,0.228152590451979,1.09733873598606,NA,NA,1.59427430208233,0.167987257839342,1.82637108982413,NA,0.393493627711015,0.710187016285354,NA,NA,0.442854062174067,0.0934650727015815,2.5536810881528,0.305343019523323,0.161999469147816,0.219390822997233,NA,NA,NA,0.058328667705955,0.131817205601226,0.292723628431673,NA,0.237965609059486,NA,NA,0.135156592137769,NA,NA,NA,NA,0.848006481825085,0.404378711594482
"s002",0.101760320640117,0,0.241022648071995,0.243003746850708,NA,0.348268175729482,0.320964342524455,0.380132457530753,NA,0.920316501113034,0.160572950673901,0.161840103312892,0.254069813533656,NA,0.26477183692692,1.72059935041988,NA,0.0662269371992255,0.359071580584557,1.95006643505783,1.95006643505783,NA,NA,NA,NA,NA,0.199872019435216,0.406460932764829,0.918142415062263,NA,NA,0.143970949849374,0.437262572980538,0.986376883269462,0.799534783947961,0.37668980558209,0.0554492720884311,0.329583804707854,0.462775875632669,NA,1.04413644333586,0.141829875462496,0.0854993943535333,0.530636539567118,NA,2.76851848440225,0.167298193613227,NA,0.211866266365171,0.321748124815633,0.988210572143652,0.112148228175748,0.303668645133458,0.972551698923979,NA,0.321748124815633,NA,0.264268633085727,0.155305081470347,0.245576606882862,0.351223591252178,1.04413644333586,NA,0.752129833808697,0.289139007488292,0.245576606882862,NA,0.725767613235343,0.161840103312892,0.613555978889335,0.11806065367594,0.819093251014799,0.339725929699603,0.354909521160988,1.34912755422237,0.217649149357116,0.101760320640117,0.143970949849374,0.00394883805731638,0.0796069986622623,0.125178473027257,0.142452269333071,0.995578415345943,0.0706101799293388,0.245576606882862,0.186541320292014,0.211866266365171,0.30026328687966,0.393768519714547,0.117943216841239,0.303668645133458,NA,0.445402184780498,NA,0.285104837019463,NA,0.324509077476918,NA,1.02648468554704,NA,0.971166430281889,NA,NA,NA,0.898129010038353,0.108155772234441,NA,0.126104832342361,NA,2.78520916802993,NA,0.0554492720884311,0.456408414522299,0.329583804707854,0.192719595262025,0.28114938831991,0.134522274207875,0.995578415345943,NA,NA,0.160572950673901,0.238182694433825,1.01610798538472,NA,0.277296546536152,0.126392269811862,0.995578415345943,NA,NA,1.49251398144222,0.0662269371992255,1.92813141046425,NA,0.495253948351131,0.608426695645238,NA,NA,0.34109374153395,0.195225393341696,2.65544140879292,0.203582698883206,0.263759789787932,0.117630502357116,NA,NA,NA,0.0434316529341602,0.233577526241341,0.190963307791556,NA,0.339725929699603,NA,NA,0.0333962714976506,NA,NA,NA,NA,0.746246161184968,0.506139032234598
"s003",0.139262327431879,0.241022648071995,0,0.484026394922704,NA,0.107245527657487,0.56198699059645,0.139109809458758,NA,0.679293853041039,0.0804496973980944,0.402862751384887,0.495092461605651,NA,0.505794484998915,1.96162199849188,NA,0.307249585271221,0.118048932512561,2.19108908312983,2.19108908312983,NA,NA,NA,NA,NA,0.0411506286367762,0.165438284692833,1.15916506313426,NA,NA,0.384993597921369,0.196239924908544,1.22739953134146,1.04055743201996,0.135667157510095,0.185573375983563,0.0885611566358592,0.221753227560674,NA,1.28515909140785,0.0991927726095,0.32652204242553,0.771659187639113,NA,2.52749583633026,0.0737244544587676,NA,0.0291563817068271,0.080725476743638,1.22923322021565,0.128874419896249,0.062645997061464,0.731529050851984,NA,0.080725476743638,NA,0.505291281157723,0.0857175666016472,0.00455395881087807,0.592246239324174,1.28515909140785,NA,0.993152481880692,0.530161655560287,0.00455395881087807,NA,0.966790261307338,0.402862751384887,0.85457862696133,0.359083301747936,1.06011589908679,0.0987032816276077,0.113886873088992,1.59015020229437,0.458671797429112,0.139262327431879,0.384993597921369,0.237073810014689,0.320629646734257,0.366201121099253,0.0985703787389228,1.23660106341794,0.311632828001334,0.00455395881087807,0.427563968364009,0.0291563817068271,0.541285934951656,0.152745871642552,0.358965864913234,0.062645997061464,NA,0.686424832852493,NA,0.526127485091458,NA,0.565531725548914,NA,1.26750733361904,NA,1.21218907835388,NA,NA,NA,1.13915165811035,0.349178420306437,NA,0.367127480414356,NA,2.54418651995793,NA,0.185573375983563,0.697431062594294,0.0885611566358592,0.43374224333402,0.0401267402479172,0.106500373864119,1.23660106341794,NA,NA,0.0804496973980944,0.00283995363813915,0.775085337312726,NA,0.0362738984641578,0.367414917883858,1.23660106341794,NA,NA,1.73353662951421,0.307249585271221,1.68710876239225,NA,0.254231300279136,0.849449343717233,NA,NA,0.582116389605946,0.0457972547302977,2.41441876072092,0.444605346955202,0.0227371417159364,0.358653150429111,NA,NA,NA,0.197590995137834,0.00744512183066933,0.431985955863552,NA,0.0987032816276077,NA,NA,0.274418919569648,NA,NA,NA,NA,0.987268809256964,0.265116384162603
"s004",0.344764067490825,0.243003746850708,0.484026394922704,0,NA,0.59127192258019,0.077960595673746,0.623136204381462,NA,1.16332024796374,0.403576697524609,0.081163643537817,0.0110660666829663,NA,0.0217680900762177,1.47759560356917,NA,0.176776809651483,0.602075327435265,1.70706268820712,1.70706268820712,NA,NA,NA,NA,NA,0.442875766285925,0.649464679615537,0.675138668211554,NA,NA,0.0990327970013341,0.680266319831247,0.743373136418754,0.556531037097253,0.619693552432799,0.298453018939141,0.572587551558563,0.705779622483378,NA,0.801132696485149,0.384833622313205,0.157504352497174,0.287632792716409,NA,3.01152223125296,0.410301940463936,NA,0.45487001321588,0.564751871666341,0.745206825292943,0.355151975026456,0.546672391984166,1.21555544577469,NA,0.564751871666341,NA,0.021264886235023,0.398308828321056,0.488580353733571,0.10821984440147,0.801132696485149,NA,0.509126086957989,0.046135260637584,0.488580353733571,NA,0.482763866384634,0.081163643537817,0.370552232038627,0.124943093174768,0.57608950416409,0.582729676550311,0.597913268011696,1.10612380737166,0.0253545974935896,0.344764067490825,0.0990327970013341,0.246952584908015,0.163396748188447,0.117825273823451,0.38545601618378,0.752574668495234,0.17239356692137,0.488580353733571,0.0564624265586948,0.45487001321588,0.0572595400289523,0.636772266565256,0.125060530009469,0.546672391984166,NA,0.20239843792979,NA,0.0421010901687542,NA,0.0815053306262103,NA,0.783480938696337,NA,0.728162683431181,NA,NA,NA,0.655125263187645,0.134847974616266,NA,0.116898914508347,NA,3.02821291488063,NA,0.298453018939141,0.213404667671591,0.572587551558563,0.050284151588684,0.524153135170618,0.377526021058584,0.752574668495234,NA,NA,0.403576697524609,0.481186441284533,1.25911173223543,NA,0.52030029338686,0.116611477038846,0.752574668495234,NA,NA,1.24951023459151,0.176776809651483,2.17113515731496,NA,0.738257695201839,0.36542294879453,NA,NA,0.0980899946832415,0.438229140192405,2.89844515564363,0.0394210479675042,0.506763536638641,0.125373244493594,NA,NA,NA,0.28643539978487,0.47658127309205,0.0520404390591522,NA,0.582729676550311,NA,NA,0.209607475353056,NA,NA,NA,NA,0.50324241433426,0.749142779085306
"s005",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s006",0.246507855089366,0.348268175729482,0.107245527657487,0.59127192258019,NA,0,0.669232518253937,0.0318642818012701,NA,0.572048325383552,0.187695225055582,0.510108279042374,0.602337989263138,NA,0.613040012656402,2.06886752614936,NA,0.414495112928708,0.0108034048550682,2.29833461078731,2.29833461078731,NA,NA,NA,NA,NA,0.148396156294265,0.0581927570353467,1.26641059079174,NA,NA,0.492239125578856,0.0889943972510564,1.33464505899894,1.14780295967744,0.0284216298526093,0.29281890364105,0.0186843710216219,0.114507699903188,NA,1.39240461906534,0.206438300266986,0.433767570083017,0.8789047152966,NA,2.42025030867277,0.180969982116254,NA,0.136401909364311,0.0265200509138435,1.33647874787313,0.236119947553735,0.0445995305960268,0.624283523194497,NA,0.0265200509138435,NA,0.612536808815209,0.192963094259134,0.10269156884662,0.699491766981661,1.39240461906534,NA,1.10039800953818,0.637407183217774,0.10269156884662,NA,1.07403578896482,0.510108279042374,0.961824154618817,0.466328829405423,1.16736142674428,0.00854224602988802,0.00664134543151473,1.69739572995185,0.565917325086599,0.246507855089366,0.492239125578856,0.344319337672175,0.427875174391744,0.473446648756739,0.20581590639641,1.34384659107542,0.418878355658821,0.10269156884662,0.534809496021496,0.136401909364311,0.648531462609143,0.0455003439850657,0.466211392570722,0.0445995305960268,NA,0.79367036050998,NA,0.633373012748945,NA,0.6727772532064,NA,1.37475286127653,NA,1.31943460601137,NA,NA,NA,1.24639718576784,0.456423947963924,NA,0.474373008071843,NA,2.43694099230044,NA,0.29281890364105,0.804676590251781,0.0186843710216219,0.540987770991507,0.0671187874095709,0.213745901521606,1.34384659107542,NA,NA,0.187695225055582,0.110085481295656,0.667839809655239,NA,0.0709716291933314,0.474660445541345,1.34384659107542,NA,NA,1.8407821571717,0.414495112928708,1.57986323473477,NA,0.146985772621648,0.95669487137472,NA,NA,0.689361917263433,0.153042782387785,2.30717323306344,0.551850874612688,0.0845083859415494,0.465898678086598,NA,NA,NA,0.30483652279532,0.114690649488141,0.539231483521038,NA,0.00854224602988802,NA,NA,0.381664447227134,NA,NA,NA,NA,1.09451433691445,0.157870856505115
"s007",0.422724663164571,0.320964342524455,0.56198699059645,0.077960595673746,NA,0.669232518253937,0,0.701096800055208,NA,1.24128084363749,0.481537293198356,0.159124239211563,0.0668945289908,NA,0.0561925055975334,1.39963500789543,NA,0.254737405325229,0.680035923109012,1.62910209253338,1.62910209253338,NA,NA,NA,NA,NA,0.520836361959672,0.727425275289284,0.597178072537807,NA,NA,0.17699339267508,0.758226915504993,0.665412540745007,0.478570441423506,0.697654148106545,0.376413614612887,0.65054814723231,0.783740218157124,NA,0.723172100811402,0.462794217986951,0.23546494817092,0.209672197042662,NA,3.08948282692671,0.488262536137683,NA,0.532830608889626,0.642712467340088,0.667246229619197,0.433112570700202,0.624632987657913,1.29351604144843,NA,0.642712467340088,NA,0.0566957094387269,0.476269423994802,0.566540949407317,0.0302592487277181,0.723172100811402,NA,0.431165491284242,0.031825335036162,0.566540949407317,NA,0.404803270710888,0.159124239211563,0.292591636364879,0.202903688848514,0.498128908490343,0.660690272224058,0.675873863685443,1.02816321169792,0.103315193167337,0.422724663164571,0.17699339267508,0.324913180581762,0.241357343862194,0.195785869497198,0.463416611857527,0.674614072821488,0.250354162595116,0.566540949407317,0.134423022232441,0.532830608889626,0.0207010556447905,0.714732862239002,0.203021125683214,0.624632987657913,NA,0.124437842256042,NA,0.0358595055049884,NA,0.00354473495246068,NA,0.70552034302259,NA,0.650202087757434,NA,NA,NA,0.577164667513898,0.212808570290012,NA,0.194859510182093,NA,3.10617351055439,NA,0.376413614612887,0.135444071997844,0.65054814723231,0.128244747262431,0.602113730844365,0.45548661673233,0.674614072821488,NA,NA,0.481537293198356,0.55914703695828,1.33707232790918,NA,0.598260889060607,0.194572072712593,0.674614072821488,NA,NA,1.17154963891776,0.254737405325229,2.2490957529887,NA,0.816218290875586,0.287462353120783,NA,NA,0.0201293990094894,0.516189735866152,2.97640575131738,0.117381643641248,0.584724132312387,0.203333840167339,NA,NA,NA,0.364395995458617,0.554541868765796,0.130001034732898,NA,0.660690272224058,NA,NA,0.287568071026803,NA,NA,NA,NA,0.425281818660513,0.827103374759053
"s008",0.278372136890637,0.380132457530753,0.139109809458758,0.623136204381462,NA,0.0318642818012701,0.701096800055208,0,NA,0.540184043582281,0.219559506856852,0.541972560843645,0.634202271064409,NA,0.644904294457673,2.10073180795064,NA,0.446359394729979,0.0210608769461942,2.33019889258858,2.33019889258858,NA,NA,NA,NA,NA,0.180260438095536,0.0263284752340798,1.29827487259302,NA,NA,0.524103407380127,0.0571301154497877,1.36650934080022,1.17966724147871,0.00344265194863833,0.324683185442321,0.0505486528228955,0.0826434181019166,NA,1.42426890086661,0.238302582068257,0.465631851884288,0.910768997097871,NA,2.3883860268715,0.212834263917526,NA,0.168266191165583,0.0583843327151197,1.36834302967441,0.267984229355007,0.0764638123972957,0.592419241393226,NA,0.0583843327151197,NA,0.644401090616481,0.224827376060406,0.134555850647892,0.731356048782932,1.42426890086661,NA,1.13226229133945,0.669271465019045,0.134555850647892,NA,1.1059000707661,0.541972560843645,0.993688436420088,0.498193111206694,1.19922570854555,0.040406527831155,0.0252229363697667,1.72926001175313,0.59778160688787,0.278372136890637,0.524103407380127,0.376183619473446,0.459739456193015,0.505310930558011,0.237680188197682,1.3757108728767,0.450742637460092,0.134555850647892,0.566673777822767,0.168266191165583,0.680395744410414,0.0136360621837966,0.498075674371993,0.0764638123972957,NA,0.825534642311251,NA,0.665237294550217,NA,0.704641535007672,NA,1.4066171430778,NA,1.35129888781264,NA,NA,NA,1.27826146756911,0.488288229765196,NA,0.506237289873115,NA,2.40507671049917,NA,0.324683185442321,0.836540872053052,0.0505486528228955,0.572852052792778,0.0989830692108426,0.245610183322878,1.3757108728767,NA,NA,0.219559506856852,0.141949763096928,0.635975527853968,NA,0.102835910994602,0.506524727342616,1.3757108728767,NA,NA,1.87264643897297,0.446359394729979,1.5479989529335,NA,0.115121490820378,0.988559153175991,NA,NA,0.721226199064704,0.184907064189056,2.27530895126217,0.58371515641396,0.116372667742821,0.49776295988787,NA,NA,NA,0.336700804596592,0.146554931289412,0.57109576532231,NA,0.040406527831155,NA,NA,0.413528729028405,NA,NA,NA,NA,1.12637861871572,0.126006574703845
"s009",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s010",0.818556180472918,0.920316501113034,0.679293853041039,1.16332024796374,NA,0.572048325383552,1.24128084363749,0.540184043582281,NA,0,0.759743550439133,1.08215660442593,1.17438631464669,NA,1.18508833803995,2.64091585153292,NA,0.98654343831226,0.561244920528477,2.87038293617086,2.87038293617086,NA,NA,NA,NA,NA,0.720444481677817,0.513855568348205,1.8384589161753,NA,NA,1.06428745096241,0.483053928132496,1.9066933843825,1.71985128506099,0.543626695530944,0.864867229024602,0.590732696405179,0.457540625480364,NA,1.96445294444889,0.778486625650537,1.00581589546657,1.45095304068015,NA,1.84820198328922,0.753018307499807,NA,0.708450234747863,0.598568376297401,1.90852707325669,0.808168272937287,0.616647855979576,0.0522351978109458,NA,0.598568376297401,NA,1.18458513419876,0.765011419642686,0.674739894230172,1.27154009236521,1.96445294444889,NA,1.67244633492173,1.20945550860133,0.674739894230172,NA,1.64608411434838,1.08215660442593,1.53387248000237,1.03837715478897,1.73940975212783,0.580590571413432,0.565406979952046,2.26944405533541,1.13796565047015,0.818556180472918,1.06428745096241,0.916367663055727,0.999923499775295,1.04549497414029,0.777864231779962,1.91589491645898,0.990926681042373,0.674739894230172,1.10685782140505,0.708450234747863,1.22057978799269,0.526547981398486,1.03825971795427,0.616647855979576,NA,1.36571868589353,NA,1.2054213381325,NA,1.24482557858995,NA,1.94680118666008,NA,1.89148293139492,NA,NA,NA,1.81844551115139,1.02847227334748,NA,1.0464213334554,NA,1.86489266691689,NA,0.864867229024602,1.37672491563533,0.590732696405179,1.11303609637506,0.639167112793124,0.785794226905158,1.91589491645898,NA,NA,0.759743550439133,0.682133806679209,0.0957914842716856,NA,0.643019954576882,1.0467087709249,1.91589491645898,NA,NA,2.41283048255525,0.98654343831226,1.00781490935122,NA,0.425062552761903,1.52874319675827,NA,NA,1.26141024264698,0.725091107771337,1.73512490767989,1.12389919999624,0.656556711325102,1.03794700347015,NA,NA,NA,0.876884848178873,0.686738974871692,1.11127980890459,NA,0.580590571413432,NA,NA,0.953712772610686,NA,NA,NA,NA,1.666562662298,0.414177468878436
